"","ARREST_DATE","cd_id","Arrest.Count","borough_id","borough_cd_id"
"114",2018-09-05,"15",28,"2",215
"115",2018-09-05,"16",26,"2",216
"116",2018-09-05,"17",12,"2",217
"117",2018-09-05,"18",4,"2",218
"118",2018-09-05,"19",28,"4",419
"119",2018-09-05,"20",2,"4",420
"120",2018-09-05,"21",15,"4",421
"121",2018-09-05,"22",13,"1",122
"122",2018-09-05,"23",35,"4",423
"123",2018-09-05,"24",15,"4",424
"124",2018-09-05,"25",11,"4",425
"125",2018-09-05,"26",7,"4",426
"126",2018-09-05,"27",21,"4",427
"127",2018-09-05,"28",12,"4",428
"128",2018-09-05,"29",3,"4",429
"129",2018-09-05,"30",3,"4",430
"130",2018-09-05,"31",9,"4",431
"131",2018-09-05,"32",7,"4",432
"132",2018-09-05,"33",42,"3",333
"133",2018-09-05,"34",6,"3",334
"134",2018-09-05,"35",11,"3",335
"135",2018-09-05,"36",7,"3",336
"136",2018-09-05,"37",36,"3",337
"137",2018-09-05,"38",12,"3",338
"138",2018-09-05,"39",4,"3",339
"139",2018-09-05,"40",10,"3",340
"140",2018-09-05,"41",8,"3",341
"141",2018-09-05,"42",4,"3",342
"142",2018-09-05,"44",7,"3",344
"143",2018-09-05,"45",9,"3",345
"144",2018-09-05,"46",3,"3",346
"145",2018-09-05,"47",17,"3",347
"146",2018-09-05,"48",9,"3",348
"147",2018-09-05,"49",17,"5",549
"148",2018-09-05,"50",13,"5",550
"149",2018-09-06,"01",44,"1",101
"150",2018-09-06,"02",14,"1",102
"151",2018-09-06,"03",36,"1",103
"152",2018-09-06,"04",5,"1",104
"153",2018-09-06,"05",12,"1",105
"154",2018-09-06,"06",11,"1",106
"155",2018-09-06,"07",5,"1",107
"156",2018-09-06,"08",45,"1",108
"157",2018-09-06,"09",22,"1",109
"158",2018-09-06,"10",33,"1",110
"159",2018-09-06,"11",15,"2",211
"160",2018-09-06,"12",7,"2",212
"161",2018-09-06,"13",9,"2",213
"162",2018-09-06,"14",25,"2",214
"163",2018-09-06,"15",21,"2",215
"164",2018-09-06,"16",33,"2",216
"165",2018-09-06,"17",10,"2",217
"166",2018-09-06,"18",9,"2",218
"167",2018-09-06,"19",8,"4",419
"168",2018-09-06,"20",3,"4",420
"169",2018-09-06,"21",2,"4",421
"170",2018-09-06,"22",7,"1",122
"171",2018-09-06,"23",22,"4",423
"172",2018-09-06,"24",12,"4",424
"173",2018-09-06,"25",16,"4",425
"174",2018-09-06,"26",5,"4",426
"175",2018-09-06,"27",25,"4",427
"176",2018-09-06,"28",26,"4",428
"177",2018-09-06,"29",5,"4",429
"178",2018-09-06,"30",4,"4",430
"179",2018-09-06,"31",6,"4",431
"180",2018-09-06,"32",8,"4",432
"181",2018-09-06,"33",49,"3",333
"182",2018-09-06,"34",3,"3",334
"183",2018-09-06,"35",9,"3",335
"184",2018-09-06,"36",2,"3",336
"185",2018-09-06,"37",41,"3",337
"186",2018-09-06,"38",12,"3",338
"187",2018-09-06,"39",9,"3",339
"188",2018-09-06,"40",25,"3",340
"189",2018-09-06,"41",13,"3",341
"190",2018-09-06,"42",2,"3",342
"191",2018-09-06,"43",3,"1",143
"192",2018-09-06,"44",8,"3",344
"193",2018-09-06,"45",10,"3",345
"194",2018-09-06,"46",16,"3",346
"195",2018-09-06,"47",11,"3",347
"196",2018-09-06,"48",11,"3",348
"197",2018-09-06,"49",13,"5",549
"198",2018-09-06,"50",4,"5",550
"199",2018-09-07,"01",54,"1",101
"200",2018-09-07,"02",26,"1",102
"201",2018-09-07,"03",43,"1",103
"202",2018-09-07,"04",3,"1",104
"203",2018-09-07,"05",11,"1",105
"204",2018-09-07,"06",11,"1",106
"205",2018-09-07,"07",13,"1",107
"206",2018-09-07,"08",44,"1",108
"207",2018-09-07,"09",15,"1",109
"208",2018-09-07,"10",20,"1",110
"209",2018-09-07,"11",25,"2",211
"210",2018-09-07,"12",3,"2",212
"211",2018-09-07,"13",16,"2",213
"212",2018-09-07,"14",10,"2",214
"213",2018-09-07,"15",23,"2",215
"214",2018-09-07,"16",28,"2",216
"215",2018-09-07,"17",10,"2",217
"216",2018-09-07,"18",11,"2",218
"217",2018-09-07,"19",15,"4",419
"218",2018-09-07,"20",2,"4",420
"219",2018-09-07,"21",12,"4",421
"220",2018-09-07,"22",16,"1",122
"221",2018-09-07,"23",23,"4",423
"222",2018-09-07,"24",10,"4",424
"223",2018-09-07,"25",13,"4",425
"224",2018-09-07,"26",6,"4",426
"225",2018-09-07,"27",29,"4",427
"226",2018-09-07,"28",24,"4",428
"227",2018-09-07,"29",1,"4",429
"228",2018-09-07,"30",4,"4",430
"229",2018-09-07,"31",7,"4",431
"230",2018-09-07,"32",4,"4",432
"231",2018-09-07,"33",33,"3",333
"232",2018-09-07,"34",8,"3",334
"233",2018-09-07,"35",21,"3",335
"234",2018-09-07,"36",7,"3",336
"235",2018-09-07,"37",30,"3",337
"236",2018-09-07,"38",18,"3",338
"237",2018-09-07,"39",8,"3",339
"238",2018-09-07,"40",9,"3",340
"239",2018-09-07,"41",6,"3",341
"240",2018-09-07,"42",11,"3",342
"241",2018-09-07,"43",3,"1",143
"242",2018-09-07,"44",8,"3",344
"243",2018-09-07,"45",2,"3",345
"244",2018-09-07,"46",3,"3",346
"245",2018-09-07,"47",13,"3",347
"246",2018-09-07,"48",11,"3",348
"247",2018-09-07,"49",17,"5",549
"248",2018-09-07,"50",4,"5",550
"249",2018-09-08,"01",21,"1",101
"250",2018-09-08,"02",8,"1",102
"251",2018-09-08,"03",35,"1",103
"252",2018-09-08,"04",4,"1",104
"253",2018-09-08,"05",8,"1",105
"254",2018-09-08,"06",8,"1",106
"255",2018-09-08,"07",8,"1",107
"256",2018-09-08,"08",28,"1",108
"257",2018-09-08,"09",18,"1",109
"258",2018-09-08,"10",18,"1",110
"259",2018-09-08,"11",17,"2",211
"260",2018-09-08,"12",7,"2",212
"261",2018-09-08,"13",20,"2",213
"262",2018-09-08,"14",10,"2",214
"263",2018-09-08,"15",23,"2",215
"264",2018-09-08,"16",23,"2",216
"265",2018-09-08,"17",9,"2",217
"266",2018-09-08,"18",4,"2",218
"267",2018-09-08,"19",4,"4",419
"268",2018-09-08,"20",1,"4",420
"269",2018-09-08,"21",9,"4",421
"270",2018-09-08,"22",7,"1",122
"271",2018-09-08,"23",12,"4",423
"272",2018-09-08,"24",7,"4",424
"273",2018-09-08,"25",22,"4",425
"274",2018-09-08,"26",1,"4",426
"275",2018-09-08,"27",12,"4",427
"276",2018-09-08,"28",10,"4",428
"277",2018-09-08,"30",2,"4",430
"278",2018-09-08,"31",6,"4",431
"279",2018-09-08,"32",4,"4",432
"280",2018-09-08,"33",29,"3",333
"281",2018-09-08,"34",3,"3",334
"282",2018-09-08,"35",6,"3",335
"283",2018-09-08,"36",1,"3",336
"284",2018-09-08,"37",36,"3",337
"285",2018-09-08,"38",9,"3",338
"286",2018-09-08,"39",9,"3",339
"287",2018-09-08,"40",10,"3",340
"288",2018-09-08,"41",7,"3",341
"289",2018-09-08,"42",1,"3",342
"290",2018-09-08,"43",3,"1",143
"291",2018-09-08,"44",4,"3",344
"292",2018-09-08,"45",4,"3",345
"293",2018-09-08,"46",4,"3",346
"294",2018-09-08,"47",11,"3",347
"295",2018-09-08,"48",11,"3",348
"296",2018-09-08,"49",16,"5",549
"297",2018-09-08,"50",5,"5",550
"298",2018-09-09,"01",20,"1",101
"299",2018-09-09,"02",6,"1",102
"300",2018-09-09,"03",16,"1",103
"301",2018-09-09,"04",4,"1",104
"302",2018-09-09,"05",5,"1",105
"303",2018-09-09,"06",5,"1",106
"304",2018-09-09,"07",10,"1",107
"305",2018-09-09,"08",24,"1",108
"306",2018-09-09,"09",7,"1",109
"307",2018-09-09,"10",19,"1",110
"308",2018-09-09,"11",9,"2",211
"309",2018-09-09,"12",2,"2",212
"310",2018-09-09,"13",22,"2",213
"311",2018-09-09,"14",12,"2",214
"312",2018-09-09,"15",21,"2",215
"313",2018-09-09,"16",9,"2",216
"314",2018-09-09,"17",5,"2",217
"315",2018-09-09,"18",6,"2",218
"316",2018-09-09,"19",5,"4",419
"317",2018-09-09,"20",2,"4",420
"318",2018-09-09,"21",7,"4",421
"319",2018-09-09,"22",7,"1",122
"320",2018-09-09,"23",13,"4",423
"321",2018-09-09,"24",8,"4",424
"322",2018-09-09,"25",6,"4",425
"323",2018-09-09,"26",3,"4",426
"324",2018-09-09,"27",11,"4",427
"325",2018-09-09,"28",8,"4",428
"326",2018-09-09,"29",6,"4",429
"327",2018-09-09,"30",4,"4",430
"328",2018-09-09,"31",5,"4",431
"329",2018-09-09,"32",3,"4",432
"330",2018-09-09,"33",21,"3",333
"331",2018-09-09,"34",1,"3",334
"332",2018-09-09,"35",5,"3",335
"333",2018-09-09,"36",1,"3",336
"334",2018-09-09,"37",22,"3",337
"335",2018-09-09,"38",9,"3",338
"336",2018-09-09,"39",4,"3",339
"337",2018-09-09,"40",8,"3",340
"338",2018-09-09,"41",4,"3",341
"339",2018-09-09,"42",4,"3",342
"340",2018-09-09,"43",1,"1",143
"341",2018-09-09,"44",2,"3",344
"342",2018-09-09,"45",2,"3",345
"343",2018-09-09,"46",4,"3",346
"344",2018-09-09,"47",3,"3",347
"345",2018-09-09,"48",2,"3",348
"346",2018-09-09,"49",11,"5",549
"347",2018-09-09,"50",5,"5",550
"348",2018-09-10,"01",20,"1",101
"349",2018-09-10,"02",6,"1",102
"350",2018-09-10,"03",33,"1",103
"351",2018-09-10,"04",3,"1",104
"352",2018-09-10,"05",3,"1",105
"353",2018-09-10,"06",12,"1",106
"354",2018-09-10,"07",12,"1",107
"355",2018-09-10,"08",23,"1",108
"356",2018-09-10,"09",14,"1",109
"357",2018-09-10,"10",29,"1",110
"358",2018-09-10,"11",14,"2",211
"359",2018-09-10,"12",4,"2",212
"360",2018-09-10,"13",9,"2",213
"361",2018-09-10,"14",22,"2",214
"362",2018-09-10,"15",14,"2",215
"363",2018-09-10,"16",15,"2",216
"364",2018-09-10,"17",10,"2",217
"365",2018-09-10,"18",5,"2",218
"366",2018-09-10,"19",6,"4",419
"367",2018-09-10,"20",2,"4",420
"368",2018-09-10,"21",7,"4",421
"369",2018-09-10,"22",11,"1",122
"370",2018-09-10,"23",16,"4",423
"371",2018-09-10,"24",11,"4",424
"372",2018-09-10,"25",8,"4",425
"373",2018-09-10,"26",7,"4",426
"374",2018-09-10,"27",14,"4",427
"375",2018-09-10,"28",12,"4",428
"376",2018-09-10,"29",5,"4",429
"377",2018-09-10,"30",5,"4",430
"378",2018-09-10,"31",2,"4",431
"379",2018-09-10,"32",4,"4",432
"380",2018-09-10,"33",44,"3",333
"381",2018-09-10,"34",2,"3",334
"382",2018-09-10,"35",3,"3",335
"383",2018-09-10,"36",5,"3",336
"384",2018-09-10,"37",28,"3",337
"385",2018-09-10,"38",2,"3",338
"386",2018-09-10,"39",6,"3",339
"387",2018-09-10,"40",6,"3",340
"388",2018-09-10,"41",8,"3",341
"389",2018-09-10,"42",4,"3",342
"390",2018-09-10,"43",8,"1",143
"391",2018-09-10,"44",5,"3",344
"392",2018-09-10,"45",7,"3",345
"393",2018-09-10,"46",4,"3",346
"394",2018-09-10,"47",3,"3",347
"395",2018-09-10,"48",3,"3",348
"396",2018-09-10,"49",13,"5",549
"397",2018-09-10,"50",2,"5",550
"398",2018-09-11,"01",36,"1",101
"399",2018-09-11,"02",16,"1",102
"400",2018-09-11,"03",30,"1",103
"401",2018-09-11,"04",4,"1",104
"402",2018-09-11,"05",9,"1",105
"403",2018-09-11,"06",15,"1",106
"404",2018-09-11,"07",26,"1",107
"405",2018-09-11,"08",53,"1",108
"406",2018-09-11,"09",12,"1",109
"407",2018-09-11,"10",32,"1",110
"408",2018-09-11,"11",10,"2",211
"409",2018-09-11,"12",10,"2",212
"410",2018-09-11,"13",12,"2",213
"411",2018-09-11,"14",12,"2",214
"412",2018-09-11,"15",21,"2",215
"413",2018-09-11,"16",20,"2",216
"414",2018-09-11,"17",8,"2",217
"415",2018-09-11,"18",7,"2",218
"416",2018-09-11,"19",15,"4",419
"417",2018-09-11,"20",2,"4",420
"418",2018-09-11,"21",7,"4",421
"419",2018-09-11,"22",3,"1",122
"420",2018-09-11,"23",19,"4",423
"421",2018-09-11,"24",9,"4",424
"422",2018-09-11,"25",10,"4",425
"423",2018-09-11,"26",7,"4",426
"424",2018-09-11,"27",18,"4",427
"425",2018-09-11,"28",18,"4",428
"426",2018-09-11,"29",10,"4",429
"427",2018-09-11,"31",16,"4",431
"428",2018-09-11,"32",8,"4",432
"429",2018-09-11,"33",39,"3",333
"430",2018-09-11,"34",13,"3",334
"431",2018-09-11,"35",4,"3",335
"432",2018-09-11,"36",3,"3",336
"433",2018-09-11,"37",28,"3",337
"434",2018-09-11,"38",10,"3",338
"435",2018-09-11,"39",5,"3",339
"436",2018-09-11,"40",18,"3",340
"437",2018-09-11,"41",7,"3",341
"438",2018-09-11,"42",5,"3",342
"439",2018-09-11,"43",9,"1",143
"440",2018-09-11,"44",13,"3",344
"441",2018-09-11,"45",7,"3",345
"442",2018-09-11,"46",7,"3",346
"443",2018-09-11,"47",10,"3",347
"444",2018-09-11,"48",16,"3",348
"445",2018-09-11,"49",15,"5",549
"446",2018-09-11,"50",5,"5",550
"447",2018-09-12,"01",59,"1",101
"448",2018-09-12,"02",16,"1",102
"449",2018-09-12,"03",54,"1",103
"450",2018-09-12,"04",8,"1",104
"451",2018-09-12,"05",13,"1",105
"452",2018-09-12,"06",11,"1",106
"453",2018-09-12,"07",15,"1",107
"454",2018-09-12,"08",39,"1",108
"455",2018-09-12,"09",18,"1",109
"456",2018-09-12,"10",26,"1",110
"457",2018-09-12,"11",12,"2",211
"458",2018-09-12,"12",7,"2",212
"459",2018-09-12,"13",13,"2",213
"460",2018-09-12,"14",11,"2",214
"461",2018-09-12,"15",26,"2",215
"462",2018-09-12,"16",26,"2",216
"463",2018-09-12,"17",21,"2",217
"464",2018-09-12,"18",8,"2",218
"465",2018-09-12,"19",18,"4",419
"466",2018-09-12,"20",4,"4",420
"467",2018-09-12,"21",11,"4",421
"468",2018-09-12,"22",14,"1",122
"469",2018-09-12,"23",31,"4",423
"470",2018-09-12,"24",13,"4",424
"471",2018-09-12,"25",17,"4",425
"472",2018-09-12,"26",2,"4",426
"473",2018-09-12,"27",33,"4",427
"474",2018-09-12,"28",34,"4",428
"475",2018-09-12,"29",4,"4",429
"476",2018-09-12,"30",4,"4",430
"477",2018-09-12,"31",4,"4",431
"478",2018-09-12,"32",17,"4",432
"479",2018-09-12,"33",29,"3",333
"480",2018-09-12,"34",10,"3",334
"481",2018-09-12,"35",10,"3",335
"482",2018-09-12,"36",4,"3",336
"483",2018-09-12,"37",22,"3",337
"484",2018-09-12,"38",5,"3",338
"485",2018-09-12,"39",13,"3",339
"486",2018-09-12,"40",16,"3",340
"487",2018-09-12,"41",8,"3",341
"488",2018-09-12,"42",6,"3",342
"489",2018-09-12,"43",7,"1",143
"490",2018-09-12,"44",5,"3",344
"491",2018-09-12,"45",6,"3",345
"492",2018-09-12,"46",3,"3",346
"493",2018-09-12,"47",29,"3",347
"494",2018-09-12,"48",6,"3",348
"495",2018-09-12,"49",34,"5",549
"496",2018-09-12,"50",6,"5",550
"497",2018-09-13,"01",45,"1",101
"498",2018-09-13,"02",11,"1",102
"499",2018-09-13,"03",46,"1",103
"500",2018-09-13,"04",5,"1",104
"501",2018-09-13,"05",13,"1",105
"502",2018-09-13,"06",8,"1",106
"503",2018-09-13,"07",6,"1",107
"504",2018-09-13,"08",45,"1",108
"505",2018-09-13,"09",16,"1",109
"506",2018-09-13,"10",25,"1",110
"507",2018-09-13,"11",12,"2",211
"508",2018-09-13,"12",12,"2",212
"509",2018-09-13,"13",13,"2",213
"510",2018-09-13,"14",14,"2",214
"511",2018-09-13,"15",25,"2",215
"512",2018-09-13,"16",36,"2",216
"513",2018-09-13,"17",12,"2",217
"514",2018-09-13,"18",6,"2",218
"515",2018-09-13,"19",11,"4",419
"516",2018-09-13,"20",2,"4",420
"517",2018-09-13,"21",12,"4",421
"518",2018-09-13,"22",7,"1",122
"519",2018-09-13,"23",19,"4",423
"520",2018-09-13,"24",12,"4",424
"521",2018-09-13,"25",6,"4",425
"522",2018-09-13,"26",3,"4",426
"523",2018-09-13,"27",18,"4",427
"524",2018-09-13,"28",24,"4",428
"525",2018-09-13,"29",6,"4",429
"526",2018-09-13,"30",5,"4",430
"527",2018-09-13,"31",10,"4",431
"528",2018-09-13,"32",4,"4",432
"529",2018-09-13,"33",46,"3",333
"530",2018-09-13,"34",4,"3",334
"531",2018-09-13,"35",5,"3",335
"532",2018-09-13,"36",8,"3",336
"533",2018-09-13,"37",41,"3",337
"534",2018-09-13,"38",6,"3",338
"535",2018-09-13,"39",7,"3",339
"536",2018-09-13,"40",22,"3",340
"537",2018-09-13,"41",10,"3",341
"538",2018-09-13,"42",10,"3",342
"539",2018-09-13,"43",4,"1",143
"540",2018-09-13,"44",5,"3",344
"541",2018-09-13,"45",7,"3",345
"542",2018-09-13,"46",6,"3",346
"543",2018-09-13,"47",15,"3",347
"544",2018-09-13,"48",11,"3",348
"545",2018-09-13,"49",13,"5",549
"546",2018-09-13,"50",8,"5",550
"547",2018-09-14,"01",30,"1",101
"548",2018-09-14,"02",11,"1",102
"549",2018-09-14,"03",32,"1",103
"550",2018-09-14,"04",9,"1",104
"551",2018-09-14,"05",11,"1",105
"552",2018-09-14,"06",14,"1",106
"553",2018-09-14,"07",25,"1",107
"554",2018-09-14,"08",41,"1",108
"555",2018-09-14,"09",18,"1",109
"556",2018-09-14,"10",29,"1",110
"557",2018-09-14,"11",11,"2",211
"558",2018-09-14,"12",5,"2",212
"559",2018-09-14,"13",8,"2",213
"560",2018-09-14,"14",19,"2",214
"561",2018-09-14,"15",14,"2",215
"562",2018-09-14,"16",20,"2",216
"563",2018-09-14,"17",13,"2",217
"564",2018-09-14,"18",5,"2",218
"565",2018-09-14,"19",12,"4",419
"566",2018-09-14,"20",3,"4",420
"567",2018-09-14,"21",15,"4",421
"568",2018-09-14,"22",18,"1",122
"569",2018-09-14,"23",15,"4",423
"570",2018-09-14,"24",14,"4",424
"571",2018-09-14,"25",20,"4",425
"572",2018-09-14,"26",10,"4",426
"573",2018-09-14,"27",19,"4",427
"574",2018-09-14,"28",26,"4",428
"575",2018-09-14,"29",4,"4",429
"576",2018-09-14,"30",4,"4",430
"577",2018-09-14,"31",8,"4",431
"578",2018-09-14,"32",3,"4",432
"579",2018-09-14,"33",47,"3",333
"580",2018-09-14,"34",11,"3",334
"581",2018-09-14,"35",6,"3",335
"582",2018-09-14,"36",9,"3",336
"583",2018-09-14,"37",32,"3",337
"584",2018-09-14,"38",16,"3",338
"585",2018-09-14,"39",10,"3",339
"586",2018-09-14,"40",5,"3",340
"587",2018-09-14,"41",9,"3",341
"588",2018-09-14,"42",3,"3",342
"589",2018-09-14,"43",9,"1",143
"590",2018-09-14,"44",2,"3",344
"591",2018-09-14,"45",9,"3",345
"592",2018-09-14,"46",8,"3",346
"593",2018-09-14,"47",9,"3",347
"594",2018-09-14,"48",7,"3",348
"595",2018-09-14,"49",24,"5",549
"596",2018-09-14,"50",4,"5",550
"597",2018-09-15,"01",27,"1",101
"598",2018-09-15,"02",5,"1",102
"599",2018-09-15,"03",34,"1",103
"600",2018-09-15,"04",5,"1",104
"601",2018-09-15,"05",18,"1",105
"602",2018-09-15,"06",10,"1",106
"603",2018-09-15,"07",8,"1",107
"604",2018-09-15,"08",29,"1",108
"605",2018-09-15,"09",9,"1",109
"606",2018-09-15,"10",26,"1",110
"607",2018-09-15,"11",11,"2",211
"608",2018-09-15,"12",10,"2",212
"609",2018-09-15,"13",16,"2",213
"610",2018-09-15,"14",19,"2",214
"611",2018-09-15,"15",24,"2",215
"612",2018-09-15,"16",8,"2",216
"613",2018-09-15,"17",11,"2",217
"614",2018-09-15,"18",10,"2",218
"615",2018-09-15,"19",8,"4",419
"616",2018-09-15,"21",8,"4",421
"617",2018-09-15,"22",9,"1",122
"618",2018-09-15,"23",3,"4",423
"619",2018-09-15,"24",9,"4",424
"620",2018-09-15,"25",12,"4",425
"621",2018-09-15,"26",10,"4",426
"622",2018-09-15,"27",10,"4",427
"623",2018-09-15,"28",13,"4",428
"624",2018-09-15,"29",2,"4",429
"625",2018-09-15,"30",2,"4",430
"626",2018-09-15,"31",7,"4",431
"627",2018-09-15,"32",3,"4",432
"628",2018-09-15,"33",25,"3",333
"629",2018-09-15,"34",12,"3",334
"630",2018-09-15,"35",2,"3",335
"631",2018-09-15,"36",14,"3",336
"632",2018-09-15,"37",46,"3",337
"633",2018-09-15,"38",9,"3",338
"634",2018-09-15,"39",12,"3",339
"635",2018-09-15,"40",10,"3",340
"636",2018-09-15,"41",7,"3",341
"637",2018-09-15,"42",7,"3",342
"638",2018-09-15,"43",5,"1",143
"639",2018-09-15,"44",2,"3",344
"640",2018-09-15,"45",3,"3",345
"641",2018-09-15,"46",1,"3",346
"642",2018-09-15,"47",10,"3",347
"643",2018-09-15,"48",7,"3",348
"644",2018-09-15,"49",17,"5",549
"645",2018-09-15,"50",5,"5",550
"646",2018-09-16,"01",22,"1",101
"647",2018-09-16,"02",7,"1",102
"648",2018-09-16,"03",22,"1",103
"649",2018-09-16,"04",6,"1",104
"650",2018-09-16,"05",6,"1",105
"651",2018-09-16,"06",4,"1",106
"652",2018-09-16,"07",8,"1",107
"653",2018-09-16,"08",19,"1",108
"654",2018-09-16,"09",12,"1",109
"655",2018-09-16,"10",25,"1",110
"656",2018-09-16,"11",11,"2",211
"657",2018-09-16,"12",6,"2",212
"658",2018-09-16,"13",9,"2",213
"659",2018-09-16,"14",15,"2",214
"660",2018-09-16,"15",12,"2",215
"661",2018-09-16,"16",13,"2",216
"662",2018-09-16,"17",4,"2",217
"663",2018-09-16,"18",5,"2",218
"664",2018-09-16,"19",16,"4",419
"665",2018-09-16,"21",11,"4",421
"666",2018-09-16,"22",9,"1",122
"667",2018-09-16,"23",8,"4",423
"668",2018-09-16,"24",5,"4",424
"669",2018-09-16,"25",10,"4",425
"670",2018-09-16,"26",5,"4",426
"671",2018-09-16,"27",10,"4",427
"672",2018-09-16,"28",13,"4",428
"673",2018-09-16,"29",3,"4",429
"674",2018-09-16,"30",7,"4",430
"675",2018-09-16,"31",6,"4",431
"676",2018-09-16,"32",2,"4",432
"677",2018-09-16,"33",21,"3",333
"678",2018-09-16,"34",1,"3",334
"679",2018-09-16,"35",8,"3",335
"680",2018-09-16,"36",2,"3",336
"681",2018-09-16,"37",20,"3",337
"682",2018-09-16,"38",12,"3",338
"683",2018-09-16,"39",6,"3",339
"684",2018-09-16,"40",7,"3",340
"685",2018-09-16,"41",10,"3",341
"686",2018-09-16,"42",5,"3",342
"687",2018-09-16,"43",5,"1",143
"688",2018-09-16,"44",5,"3",344
"689",2018-09-16,"45",6,"3",345
"690",2018-09-16,"46",4,"3",346
"691",2018-09-16,"47",8,"3",347
"692",2018-09-16,"48",4,"3",348
"693",2018-09-16,"49",15,"5",549
"694",2018-09-16,"50",2,"5",550
"695",2018-09-17,"01",40,"1",101
"696",2018-09-17,"02",10,"1",102
